CourseSectionOrigID,Bb_UserPK,Gradebook_Item,Grade_Category,FinalGradeCEMS,Points_Possible,Points_Earned,Gender
AnPhA-S216-01,95915,PROGRESS CHECK 4 @ 05-16-16,NA,74.1874672,5,5,F
AnPhA-S216-01,95915,7.1: Quiz,Qz,74.1874672,5,5,M
AnPhA-S216-01,95915,7.2: Virtual Eye Dissection,Hw,74.1874672,10,8.5,F
AnPhA-S216-01,95915,7.3: Anatomy and Physiology of Hearing Flow Chart,Hw,74.1874672,10,10,F
AnPhA-S216-01,95915,7.4: Quiz,Qz,74.1874672,5,0,F
AnPhA-S216-01,95915,Unit 7 Assessment: Create Your Own Senses Experiment,Hw,74.1874672,457,10,F
AnPhA-S216-01,95915,8.1 - 8.3: Quiz,Qz,74.1874672,20,20,M
AnPhA-S216-01,95915,8.4: Negative Feedback Loops of the Endocrine Pancreas,Hw,74.1874672,5,5,M
AnPhA-S216-01,95915,8.5: Modeling Leptin and Obesity,Hw,74.1874672,15,10,M
AnPhA-S216-01,95915,Unit 8 Assessment: Test,Qz,74.1874672,30,30,F
AnPhA-S216-01,95915,Final Exam,NA,74.1874672,10,NA,F
AnPhA-S216-01,95915,POINTS EARNED & TOTAL COURSE POINTS,NA,74.1874672,28,12,F
AnPhA-S216-01,95957,POINTS EARNED & TOTAL COURSE POINTS,NA,67.9248,15,10,F
AnPhA-S216-01,95957,WORK ATTEMPTED,NA,67.9248,15,15,F
AnPhA-S216-01,95957,0.1: Message Your Instructor,NA,67.9248,50,0,F
AnPhA-S216-01,95957,0.2: Intro Assignment - Discussion Board,Hw,67.9248,10,10,M
AnPhA-S216-01,95957,0.3: Intro Assignment - Submitting Files,Hw,67.9248,80,79.5,F
AnPhA-S216-01,95957,1.1: Quiz,Qz,67.9248,30,20.5,M
AnPhA-S216-01,95957,1.2: Quiz,Qz,67.9248,345,322,M
AnPhA-S216-01,95957,1.3: Create a Living Creature,Hw,67.9248,140,137,M
AnPhA-S216-01,95957,1.3: Create a Living Creature - Discussion Board,Hw,67.9248,5,5,M
AnPhA-S216-01,95957,1.4: Negative Feedback Loop Flowchart,Hw,67.9248,5,4,F
AnPhA-S216-01,95957,1.5: Quiz,Qz,67.9248,40,40,M
AnPhA-S216-01,95957,Unit 1 Assessment: Pickle Autopsy Lab,Hw,67.9248,10,10,F
AnPhA-S216-01,95957,PROGRESS CHECK 1 @ 02-19-16,NA,67.9248,5,NA,F
AnPhA-S216-01,95957,2.1: Types of Membranes,Hw,67.9248,30,28.5,F
AnPhA-S216-01,95957,2.2 - 2.3: Quiz,Qz,67.9248,10,10,F
AnPhA-S216-01,95957,2.4 - 2.5 Quiz,Qz,67.9248,140,135,M
AnPhA-S216-01,95957,2.6: Quiz,Qz,67.9248,5,NA,F
AnPhA-S216-01,95957,Unit 2 Assessment: Test,Qz,67.9248,5,5,F
AnPhA-S216-01,95957,3.1: Models of the Integumentary System,Hw,67.9248,10,8,F
AnPhA-S216-01,95957,3.2 - 3.3: Quiz,Qz,67.9248,10,8,F
AnPhA-S216-01,95957,3.4: Skin Twin - Discussion Board,Hw,67.9248,10,2,M
AnPhA-S216-01,95957,Unit 3 Assessment: UV Exposure Lab,Hw,67.9248,30,NA,F
AnPhA-S216-01,95957,PROGRESS CHECK 2 @ 03-16-16,NA,67.9248,10,9.13,F
AnPhA-S216-01,95957,4.2: Balloon Skull Lab,Hw,67.9248,15,13,F
AnPhA-S216-01,95957,4.1 - 4.3: Quiz,Qz,67.9248,10,8,F
AnPhA-S216-01,95957,4.4: Quiz,Qz,67.9248,10,10,F
AnPhA-S216-01,95957,4.5: Muscle Movements in our Daily Life,Hw,67.9248,10,10,F
AnPhA-S216-01,95957,4.6: Soda and Osteoporosis Research Writing,Hw,67.9248,105,104.5,F
AnPhA-S216-01,95957,Unit 4 Assessment: Test,Qz,67.9248,5,4,F
AnPhA-S216-01,95957,5.1: Quiz,Qz,67.9248,10,NA,M
AnPhA-S216-01,95957,5.4: Muscle Tissue Types Chart,Hw,67.9248,5,5,F
AnPhA-S216-01,95957,5.2 - 5.4: Quiz,Qz,67.9248,20,16,M
AnPhA-S216-01,95957,PROGRESS CHECK 3 @ 04-19-16,NA,67.9248,5,5,F
AnPhA-S216-01,95957,5.5: Naming Skeletal Muscle - Discussion Board,Hw,67.9248,10,10,F
AnPhA-S216-01,95957,5.6: Quiz,Qz,67.9248,75,65,F
AnPhA-S216-01,95957,Unit 5 Assessment: Fitness Class Poster,Hw,67.9248,10,8.25,M
AnPhA-S216-01,95957,6.1: Quiz,Qz,67.9248,358,348,F
AnPhA-S216-01,95957,6.2: Helmet Law - Discussion Board,Hw,67.9248,10,10,F
AnPhA-S216-01,95957,6.3 - 6.4: Quiz,Qz,67.9248,5,NA,M
AnPhA-S216-01,95957,6.5: Diagramming the Nervous System,Hw,67.9248,10,NA,M
AnPhA-S216-01,95957,Unit 6 Assessment: Test,Qz,67.9248,12,12,F
AnPhA-S216-01,95957,PROGRESS CHECK 4 @ 05-16-16,NA,67.9248,10,NA,M
AnPhA-S216-01,95957,7.1: Quiz,Qz,67.9248,5,5,M
AnPhA-S216-01,95957,7.2: Virtual Eye Dissection,Hw,67.9248,10,7.5,F
AnPhA-S216-01,95957,7.3: Anatomy and Physiology of Hearing Flow Chart,Hw,67.9248,10,8,F
AnPhA-S216-01,95957,7.4: Quiz,Qz,67.9248,5,5,F
AnPhA-S216-01,95957,Unit 7 Assessment: Create Your Own Senses Experiment,Hw,67.9248,10,10,M
AnPhA-S216-01,95957,8.1 - 8.3: Quiz,Qz,67.9248,10,10,M
AnPhA-S216-01,95957,8.4: Negative Feedback Loops of the Endocrine Pancreas,Hw,67.9248,10,10,M
AnPhA-S216-01,95957,8.5: Modeling Leptin and Obesity,Hw,67.9248,495,253.22,F
AnPhA-S216-01,95957,Unit 8 Assessment: Test,Qz,67.9248,10,10,F
AnPhA-S216-01,95957,Final Exam,NA,67.9248,10,NA,F
AnPhA-S216-01,95957,POINTS EARNED & TOTAL COURSE POINTS,NA,67.9248,10,10,F
AnPhA-S216-01,96228,POINTS EARNED & TOTAL COURSE POINTS,NA,91.064,10,10,M
AnPhA-S216-01,96228,WORK ATTEMPTED,NA,91.064,625,510.92667,F
AnPhA-S216-01,96228,0.1: Message Your Instructor,NA,91.064,10,NA,F
AnPhA-S216-01,96228,0.2: Intro Assignment - Discussion Board,Hw,91.064,15,NA,M
AnPhA-S216-01,96228,0.3: Intro Assignment - Submitting Files,Hw,91.064,30,24.9,F
AnPhA-S216-01,96228,1.1: Quiz,Qz,91.064,15,10,F
AnPhA-S216-01,96228,1.2: Quiz,Qz,91.064,12,11.64,M
AnPhA-S216-01,96228,1.3: Create a Living Creature,Hw,91.064,30,28,M
AnPhA-S216-01,96228,1.3: Create a Living Creature - Discussion Board,Hw,91.064,10,10,F
AnPhA-S216-01,96228,1.4: Negative Feedback Loop Flowchart,Hw,91.064,10,6,M
AnPhA-S216-01,96228,1.5: Quiz,Qz,91.064,10,10,F
AnPhA-S216-01,96228,Unit 1 Assessment: Pickle Autopsy Lab,Hw,91.064,5,10,F
AnPhA-S216-01,96228,PROGRESS CHECK 1 @ 02-19-16,NA,91.064,10,10,F
AnPhA-S216-01,96228,2.1: Types of Membranes,Hw,91.064,10,10,F
AnPhA-S216-01,96228,2.2 - 2.3: Quiz,Qz,91.064,20,20,M
AnPhA-S216-01,96228,2.4 - 2.5 Quiz,Qz,91.064,235,32.5,F
AnPhA-S216-01,96228,2.6: Quiz,Qz,91.064,5,4,F
AnPhA-S216-01,96228,Unit 2 Assessment: Test,Qz,91.064,10,6,F
AnPhA-S216-01,96228,3.1: Models of the Integumentary System,Hw,91.064,10,10,F
AnPhA-S216-01,96228,3.2 - 3.3: Quiz,Qz,91.064,10,8,F
AnPhA-S216-01,96228,3.4: Skin Twin - Discussion Board,Hw,91.064,10,10,F
AnPhA-S216-01,96228,Unit 3 Assessment: UV Exposure Lab,Hw,91.064,10,10,M
AnPhA-S216-01,96228,PROGRESS CHECK 2 @ 03-16-16,NA,91.064,110,88.25,M
AnPhA-S216-01,96228,4.2: Balloon Skull Lab,Hw,91.064,5,5,F
AnPhA-S216-01,96228,4.1 - 4.3: Quiz,Qz,91.064,10,8.25,F
AnPhA-S216-01,96228,4.4: Quiz,Qz,91.064,5,5,F
AnPhA-S216-01,96228,4.5: Muscle Movements in our Daily Life,Hw,91.064,5,4,F
AnPhA-S216-01,96228,4.6: Soda and Osteoporosis Research Writing,Hw,91.064,5,5,F
AnPhA-S216-01,96228,Unit 4 Assessment: Test,Qz,91.064,10,9,F
AnPhA-S216-01,96228,5.1: Quiz,Qz,91.064,10,NA,M
AnPhA-S216-01,96228,5.4: Muscle Tissue Types Chart,Hw,91.064,10,10,F
AnPhA-S216-01,96228,5.2 - 5.4: Quiz,Qz,91.064,5,NA,F
AnPhA-S216-01,96228,PROGRESS CHECK 3 @ 04-19-16,NA,91.064,10,6,F
AnPhA-S216-01,96228,5.5: Naming Skeletal Muscle - Discussion Board,Hw,91.064,448,295.85,M
AnPhA-S216-01,96228,5.6: Quiz,Qz,91.064,10,10,F
AnPhA-S216-01,96228,Unit 5 Assessment: Fitness Class Poster,Hw,91.064,140,138,F
AnPhA-S216-01,96228,6.1: Quiz,Qz,91.064,10,10,M
AnPhA-S216-01,96228,6.2: Helmet Law - Discussion Board,Hw,91.064,5,5,M
AnPhA-S216-01,96228,6.3 - 6.4: Quiz,Qz,91.064,10,9,F
AnPhA-S216-01,96228,6.5: Diagramming the Nervous System,Hw,91.064,55,43,M
AnPhA-S216-01,96228,Unit 6 Assessment: Test,Qz,91.064,15,15,F
AnPhA-S216-01,96228,PROGRESS CHECK 4 @ 05-16-16,NA,91.064,10,8,F
AnPhA-S216-01,96228,7.1: Quiz,Qz,91.064,30,NA,F
AnPhA-S216-01,96228,7.2: Virtual Eye Dissection,Hw,91.064,10,10,F
AnPhA-S216-01,96228,7.3: Anatomy and Physiology of Hearing Flow Chart,Hw,91.064,597,488.66,M
AnPhA-S216-01,96228,7.4: Quiz,Qz,91.064,5,5,F
AnPhA-S216-01,96228,Unit 7 Assessment: Create Your Own Senses Experiment,Hw,91.064,5,5,F
AnPhA-S216-01,96228,8.1 - 8.3: Quiz,Qz,91.064,10,10,M
AnPhA-S216-01,96228,8.4: Negative Feedback Loops of the Endocrine Pancreas,Hw,91.064,10,10,F
AnPhA-S216-01,96228,8.5: Modeling Leptin and Obesity,Hw,91.064,5,5,M
AnPhA-S216-01,96228,Unit 8 Assessment: Test,Qz,91.064,20,20,M
AnPhA-S216-01,96228,Final Exam,NA,91.064,10,10,F
AnPhA-S216-01,96228,POINTS EARNED & TOTAL COURSE POINTS,NA,91.064,5,5,F
AnPhA-S216-01,96640,POINTS EARNED & TOTAL COURSE POINTS,NA,6.336,5,5,F
AnPhA-S216-01,96640,WORK ATTEMPTED,NA,6.336,20,12,M
AnPhA-S216-01,96640,0.1: Message Your Instructor,NA,6.336,28,28,F
AnPhA-S216-01,96640,0.2: Intro Assignment - Discussion Board,Hw,6.336,10,10,F
AnPhA-S216-01,96640,0.3: Intro Assignment - Submitting Files,Hw,6.336,244,136.75,F
AnPhA-S216-01,96640,1.1: Quiz,Qz,6.336,10,10,M
AnPhA-S216-01,96640,1.2: Quiz,Qz,6.336,55,55,F
AnPhA-S216-01,96640,1.3: Create a Living Creature,Hw,6.336,5,5,F
AnPhA-S216-01,96640,1.3: Create a Living Creature - Discussion Board,Hw,6.336,5,NA,M
AnPhA-S216-01,96640,1.4: Negative Feedback Loop Flowchart,Hw,6.336,30,NA,F
AnPhA-S216-01,96640,1.5: Quiz,Qz,6.336,10,10,M
AnPhA-S216-01,96640,Unit 1 Assessment: Pickle Autopsy Lab,Hw,6.336,5,5,F
AnPhA-S216-01,96640,PROGRESS CHECK 1 @ 02-19-16,NA,6.336,50,50,F
AnPhA-S216-01,96640,2.1: Types of Membranes,Hw,6.336,10,8,F
AnPhA-S216-01,96640,2.2 - 2.3: Quiz,Qz,6.336,10,NA,F
AnPhA-S216-01,96640,2.4 - 2.5 Quiz,Qz,6.336,10,10,F
AnPhA-S216-01,96640,2.6: Quiz,Qz,6.336,10,NA,M
AnPhA-S216-01,96640,Unit 2 Assessment: Test,Qz,6.336,10,10,M
AnPhA-S216-01,96640,3.1: Models of the Integumentary System,Hw,6.336,100,93.35,M
AnPhA-S216-01,96640,3.2 - 3.3: Quiz,Qz,6.336,10,9.5,F
AnPhA-S216-01,96640,3.4: Skin Twin - Discussion Board,Hw,6.336,50,50,F
AnPhA-S216-01,96640,Unit 3 Assessment: UV Exposure Lab,Hw,6.336,5,5,F
AnPhA-S216-01,96640,PROGRESS CHECK 2 @ 03-16-16,NA,6.336,5,5,F
AnPhA-S216-01,96640,4.2: Balloon Skull Lab,Hw,6.336,10,NA,M
AnPhA-S216-01,96640,4.1 - 4.3: Quiz,Qz,6.336,125,125,F
AnPhA-S216-01,96640,4.4: Quiz,Qz,6.336,5,3,F
AnPhA-S216-01,96640,4.5: Muscle Movements in our Daily Life,Hw,6.336,433,365,F
AnPhA-S216-01,96640,4.6: Soda and Osteoporosis Research Writing,Hw,6.336,10,10,F
AnPhA-S216-01,96640,Unit 4 Assessment: Test,Qz,6.336,597,572.9,F
AnPhA-S216-01,96640,5.1: Quiz,Qz,6.336,24,12,F
AnPhA-S216-01,96640,5.4: Muscle Tissue Types Chart,Hw,6.336,10,NA,F
AnPhA-S216-01,96640,5.2 - 5.4: Quiz,Qz,6.336,570,535,M
AnPhA-S216-01,96640,PROGRESS CHECK 3 @ 04-19-16,NA,6.336,10,4,F
AnPhA-S216-01,96640,5.5: Naming Skeletal Muscle - Discussion Board,Hw,6.336,10,4,M
AnPhA-S216-01,96640,5.6: Quiz,Qz,6.336,5,5,M
AnPhA-S216-01,96640,Unit 5 Assessment: Fitness Class Poster,Hw,6.336,10,NA,F
AnPhA-S216-01,96640,6.1: Quiz,Qz,6.336,10,7,F
AnPhA-S216-01,96640,6.2: Helmet Law - Discussion Board,Hw,6.336,358,255.5,F
AnPhA-S216-01,96640,6.3 - 6.4: Quiz,Qz,6.336,597,398.14,F
AnPhA-S216-01,96640,6.5: Diagramming the Nervous System,Hw,6.336,15,NA,F
AnPhA-S216-01,96640,Unit 6 Assessment: Test,Qz,6.336,24,NA,M
AnPhA-S216-01,96640,PROGRESS CHECK 4 @ 05-16-16,NA,6.336,105,96.19,F
AnPhA-S216-01,96640,7.1: Quiz,Qz,6.336,10,NA,F
AnPhA-S216-01,96640,7.2: Virtual Eye Dissection,Hw,6.336,20,20,M
AnPhA-S216-01,96640,7.3: Anatomy and Physiology of Hearing Flow Chart,Hw,6.336,12,12,M
AnPhA-S216-01,96640,7.4: Quiz,Qz,6.336,30,23.25,F
AnPhA-S216-01,96640,Unit 7 Assessment: Create Your Own Senses Experiment,Hw,6.336,10,7.75,F
AnPhA-S216-01,96640,8.1 - 8.3: Quiz,Qz,6.336,10,10,F
AnPhA-S216-01,96640,8.4: Negative Feedback Loops of the Endocrine Pancreas,Hw,6.336,5,5,F
AnPhA-S216-01,96640,8.5: Modeling Leptin and Obesity,Hw,6.336,5,NA,F
AnPhA-S216-01,96640,Unit 8 Assessment: Test,Qz,6.336,5,5,F
AnPhA-S216-01,96640,Final Exam,NA,6.336,5,5,F
AnPhA-S216-01,96640,POINTS EARNED & TOTAL COURSE POINTS,NA,6.336,5,5,M
AnPhA-S216-01,96677,POINTS EARNED & TOTAL COURSE POINTS,NA,5.2,10,10,F
AnPhA-S216-01,96677,WORK ATTEMPTED,NA,5.2,5,4,F
AnPhA-S216-01,96677,0.1: Message Your Instructor,NA,5.2,10,10,M
AnPhA-S216-01,96677,0.2: Intro Assignment - Discussion Board,Hw,5.2,5,5,M
AnPhA-S216-01,96677,0.3: Intro Assignment - Submitting Files,Hw,5.2,15,13,F
AnPhA-S216-01,96677,1.1: Quiz,Qz,5.2,10,10,F
AnPhA-S216-01,96677,1.2: Quiz,Qz,5.2,10,9,M
AnPhA-S216-01,96677,1.3: Create a Living Creature,Hw,5.2,5,5,M
AnPhA-S216-01,96677,1.3: Create a Living Creature - Discussion Board,Hw,5.2,5,4,F
AnPhA-S216-01,96677,1.4: Negative Feedback Loop Flowchart,Hw,5.2,10,9.5,F
AnPhA-S216-01,96677,1.5: Quiz,Qz,5.2,443,394.5,M
AnPhA-S216-01,96677,Unit 1 Assessment: Pickle Autopsy Lab,Hw,5.2,10,NA,F
AnPhA-S216-01,96677,PROGRESS CHECK 1 @ 02-19-16,NA,5.2,10,10,F
AnPhA-S216-01,96677,2.1: Types of Membranes,Hw,5.2,10,10,M
AnPhA-S216-01,96677,2.2 - 2.3: Quiz,Qz,5.2,10,10,F
AnPhA-S216-01,96677,2.4 - 2.5 Quiz,Qz,5.2,5,5,F
AnPhA-S216-01,96677,2.6: Quiz,Qz,5.2,5,NA,F
AnPhA-S216-01,96677,Unit 2 Assessment: Test,Qz,5.2,30,30,F
AnPhA-S216-01,96677,3.1: Models of the Integumentary System,Hw,5.2,5,5,M
AnPhA-S216-01,96677,3.2 - 3.3: Quiz,Qz,5.2,50,47,M
AnPhA-S216-01,96677,3.4: Skin Twin - Discussion Board,Hw,5.2,10,NA,M
AnPhA-S216-01,96677,Unit 3 Assessment: UV Exposure Lab,Hw,5.2,5,NA,M
AnPhA-S216-01,96677,PROGRESS CHECK 2 @ 03-16-16,NA,5.2,10,10,M
AnPhA-S216-01,96677,4.2: Balloon Skull Lab,Hw,5.2,345,339,M
AnPhA-S216-01,96677,4.1 - 4.3: Quiz,Qz,5.2,30,17.18,F
AnPhA-S216-01,96677,4.4: Quiz,Qz,5.2,5,5,M
AnPhA-S216-01,96677,4.5: Muscle Movements in our Daily Life,Hw,5.2,10,7,F
AnPhA-S216-01,96677,4.6: Soda and Osteoporosis Research Writing,Hw,5.2,10,NA,F
AnPhA-S216-01,96677,Unit 4 Assessment: Test,Qz,5.2,10,10,M
AnPhA-S216-01,96677,5.1: Quiz,Qz,5.2,10,10,M
AnPhA-S216-01,96677,5.4: Muscle Tissue Types Chart,Hw,5.2,10,10,F
AnPhA-S216-01,96677,5.2 - 5.4: Quiz,Qz,5.2,10,NA,F
AnPhA-S216-01,96677,PROGRESS CHECK 3 @ 04-19-16,NA,5.2,10,10,F
AnPhA-S216-01,96677,5.5: Naming Skeletal Muscle - Discussion Board,Hw,5.2,20,12,F
AnPhA-S216-01,96677,5.6: Quiz,Qz,5.2,10,9,F
AnPhA-S216-01,96677,Unit 5 Assessment: Fitness Class Poster,Hw,5.2,10,9,F
AnPhA-S216-01,96677,6.1: Quiz,Qz,5.2,30,15,F
AnPhA-S216-01,96677,6.2: Helmet Law - Discussion Board,Hw,5.2,12,11.22,F
AnPhA-S216-01,96677,6.3 - 6.4: Quiz,Qz,5.2,30,28.88,F
AnPhA-S216-01,96677,6.5: Diagramming the Nervous System,Hw,5.2,10,10,F
AnPhA-S216-01,96677,Unit 6 Assessment: Test,Qz,5.2,5,5,F
AnPhA-S216-01,96677,PROGRESS CHECK 4 @ 05-16-16,NA,5.2,30,25,F
AnPhA-S216-01,96677,7.1: Quiz,Qz,5.2,10,10,F
AnPhA-S216-01,96677,7.2: Virtual Eye Dissection,Hw,5.2,10,10,M
AnPhA-S216-01,96677,7.3: Anatomy and Physiology of Hearing Flow Chart,Hw,5.2,15,12,M
AnPhA-S216-01,96677,7.4: Quiz,Qz,5.2,30,26,F
AnPhA-S216-01,96677,Unit 7 Assessment: Create Your Own Senses Experiment,Hw,5.2,20,20,M
AnPhA-S216-01,96677,8.1 - 8.3: Quiz,Qz,5.2,5,5,F
AnPhA-S216-01,96677,8.4: Negative Feedback Loops of the Endocrine Pancreas,Hw,5.2,5,5,F
AnPhA-S216-01,96677,8.5: Modeling Leptin and Obesity,Hw,5.2,10,10,F
AnPhA-S216-01,96677,Unit 8 Assessment: Test,Qz,5.2,10,NA,F
AnPhA-S216-01,96677,Final Exam,NA,5.2,12,12,F
AnPhA-S216-01,96677,POINTS EARNED & TOTAL COURSE POINTS,NA,5.2,5,5,F
AnPhA-S216-01,96680,POINTS EARNED & TOTAL COURSE POINTS,NA,52.5504,10,8.5,F
AnPhA-S216-01,96680,WORK ATTEMPTED,NA,52.5504,460,365.9,F
AnPhA-S216-01,96680,0.1: Message Your Instructor,NA,52.5504,10,10,F
AnPhA-S216-01,96680,0.2: Intro Assignment - Discussion Board,Hw,52.5504,15,15,F
AnPhA-S216-01,96680,0.3: Intro Assignment - Submitting Files,Hw,52.5504,10,NA,M
AnPhA-S216-01,96680,1.1: Quiz,Qz,52.5504,10,NA,M
AnPhA-S216-01,96680,1.2: Quiz,Qz,52.5504,15,NA,F
AnPhA-S216-01,96680,1.3: Create a Living Creature,Hw,52.5504,10,10,F
AnPhA-S216-01,96680,1.3: Create a Living Creature - Discussion Board,Hw,52.5504,30,28.5,F
AnPhA-S216-01,96680,1.4: Negative Feedback Loop Flowchart,Hw,52.5504,30,NA,F
AnPhA-S216-01,96680,1.5: Quiz,Qz,52.5504,5,5,F
AnPhA-S216-01,96680,Unit 1 Assessment: Pickle Autopsy Lab,Hw,52.5504,10,10,F
AnPhA-S216-01,96680,PROGRESS CHECK 1 @ 02-19-16,NA,52.5504,10,NA,F
AnPhA-S216-01,96680,2.1: Types of Membranes,Hw,52.5504,10,10,F
AnPhA-S216-01,96680,2.2 - 2.3: Quiz,Qz,52.5504,10,10,M
AnPhA-S216-01,96680,2.4 - 2.5 Quiz,Qz,52.5504,5,5,F
AnPhA-S216-01,96680,2.6: Quiz,Qz,52.5504,10,10,F
AnPhA-S216-01,96680,Unit 2 Assessment: Test,Qz,52.5504,75,25,M
AnPhA-S216-01,96680,3.1: Models of the Integumentary System,Hw,52.5504,10,10,F
AnPhA-S216-01,96680,3.2 - 3.3: Quiz,Qz,52.5504,12,12,M
AnPhA-S216-01,96680,3.4: Skin Twin - Discussion Board,Hw,52.5504,10,10,F
AnPhA-S216-01,96680,Unit 3 Assessment: UV Exposure Lab,Hw,52.5504,10,10,F
AnPhA-S216-01,96680,PROGRESS CHECK 2 @ 03-16-16,NA,52.5504,5,5,M
AnPhA-S216-01,96680,4.2: Balloon Skull Lab,Hw,52.5504,10,6,F
AnPhA-S216-01,96680,4.1 - 4.3: Quiz,Qz,52.5504,5,NA,F
AnPhA-S216-01,96680,4.4: Quiz,Qz,52.5504,28,18,F
AnPhA-S216-01,96680,4.5: Muscle Movements in our Daily Life,Hw,52.5504,5,5,F
AnPhA-S216-01,96680,4.6: Soda and Osteoporosis Research Writing,Hw,52.5504,235,169.75,F
AnPhA-S216-01,96680,Unit 4 Assessment: Test,Qz,52.5504,5,5,F
AnPhA-S216-01,96680,5.1: Quiz,Qz,52.5504,5,5,M
AnPhA-S216-01,96680,5.4: Muscle Tissue Types Chart,Hw,52.5504,10,NA,F
AnPhA-S216-01,96680,5.2 - 5.4: Quiz,Qz,52.5504,25,22,F
AnPhA-S216-01,96680,PROGRESS CHECK 3 @ 04-19-16,NA,52.5504,438,365.35,F
AnPhA-S216-01,96680,5.5: Naming Skeletal Muscle - Discussion Board,Hw,52.5504,10,10,F
AnPhA-S216-01,96680,5.6: Quiz,Qz,52.5504,10,7,M
AnPhA-S216-01,96680,Unit 5 Assessment: Fitness Class Poster,Hw,52.5504,15,9,F
AnPhA-S216-01,96680,6.1: Quiz,Qz,52.5504,10,8.65,M
AnPhA-S216-01,96680,6.2: Helmet Law - Discussion Board,Hw,52.5504,10,10,M
AnPhA-S216-01,96680,6.3 - 6.4: Quiz,Qz,52.5504,10,8,F
AnPhA-S216-01,96680,6.5: Diagramming the Nervous System,Hw,52.5504,10,10,M
AnPhA-S216-01,96680,Unit 6 Assessment: Test,Qz,52.5504,37,NA,F
AnPhA-S216-01,96680,PROGRESS CHECK 4 @ 05-16-16,NA,52.5504,60,5,M
AnPhA-S216-01,96680,7.1: Quiz,Qz,52.5504,10,8,M
AnPhA-S216-01,96680,7.2: Virtual Eye Dissection,Hw,52.5504,28,20,F
AnPhA-S216-01,96680,7.3: Anatomy and Physiology of Hearing Flow Chart,Hw,52.5504,597,398.4,M
AnPhA-S216-01,96680,7.4: Quiz,Qz,52.5504,10,10,F
AnPhA-S216-01,96680,Unit 7 Assessment: Create Your Own Senses Experiment,Hw,52.5504,15,11,F
AnPhA-S216-01,96680,8.1 - 8.3: Quiz,Qz,52.5504,353,327,F
AnPhA-S216-01,96680,8.4: Negative Feedback Loops of the Endocrine Pancreas,Hw,52.5504,5,3,F
AnPhA-S216-01,96680,8.5: Modeling Leptin and Obesity,Hw,52.5504,60,48.85,M
AnPhA-S216-01,96680,Unit 8 Assessment: Test,Qz,52.5504,5,5,F
AnPhA-S216-01,96680,Final Exam,NA,52.5504,5,5,F
AnPhA-S216-01,96680,POINTS EARNED & TOTAL COURSE POINTS,NA,52.5504,24,NA,M
AnPhA-S216-01,96690,POINTS EARNED & TOTAL COURSE POINTS,NA,64.8128,10,3,F
AnPhA-S216-01,96690,WORK ATTEMPTED,NA,64.8128,20,16,F
AnPhA-S216-01,96690,0.1: Message Your Instructor,NA,64.8128,10,10,F
AnPhA-S216-01,96690,0.2: Intro Assignment - Discussion Board,Hw,64.8128,5,5,F
AnPhA-S216-01,96690,0.3: Intro Assignment - Submitting Files,Hw,64.8128,10,8,F
AnPhA-S216-01,96690,1.1: Quiz,Qz,64.8128,30,30,F
AnPhA-S216-01,96690,1.2: Quiz,Qz,64.8128,5,5,F
AnPhA-S216-01,96690,1.3: Create a Living Creature,Hw,64.8128,5,8,F
AnPhA-S216-01,96690,1.3: Create a Living Creature - Discussion Board,Hw,64.8128,10,7,F
AnPhA-S216-01,96690,1.4: Negative Feedback Loop Flowchart,Hw,64.8128,5,4,F
AnPhA-S216-01,96690,1.5: Quiz,Qz,64.8128,438,375,F
AnPhA-S216-01,96690,Unit 1 Assessment: Pickle Autopsy Lab,Hw,64.8128,10,10,F
AnPhA-S216-01,96690,PROGRESS CHECK 1 @ 02-19-16,NA,64.8128,5,5,F
AnPhA-S216-01,96690,2.1: Types of Membranes,Hw,64.8128,443,404,F
AnPhA-S216-01,96690,2.2 - 2.3: Quiz,Qz,64.8128,345,274.53,F
AnPhA-S216-01,96690,2.4 - 2.5 Quiz,Qz,64.8128,12,NA,F
AnPhA-S216-01,96690,2.6: Quiz,Qz,64.8128,5,5,F
AnPhA-S216-01,96690,Unit 2 Assessment: Test,Qz,64.8128,244,237,F
AnPhA-S216-01,96690,3.1: Models of the Integumentary System,Hw,64.8128,10,8,F
AnPhA-S216-01,96690,3.2 - 3.3: Quiz,Qz,64.8128,20,16,M
AnPhA-S216-01,96690,3.4: Skin Twin - Discussion Board,Hw,64.8128,30,30,F
AnPhA-S216-01,96690,Unit 3 Assessment: UV Exposure Lab,Hw,64.8128,30,30,F
AnPhA-S216-01,96690,PROGRESS CHECK 2 @ 03-16-16,NA,64.8128,30,22,F
AnPhA-S216-01,96690,4.2: Balloon Skull Lab,Hw,64.8128,235,204.13,F
AnPhA-S216-01,96690,4.1 - 4.3: Quiz,Qz,64.8128,10,10,F
AnPhA-S216-01,96690,4.4: Quiz,Qz,64.8128,5,5,M
AnPhA-S216-01,96690,4.5: Muscle Movements in our Daily Life,Hw,64.8128,5,5,F
AnPhA-S216-01,96690,4.6: Soda and Osteoporosis Research Writing,Hw,64.8128,597,575.88,F
AnPhA-S216-01,96690,Unit 4 Assessment: Test,Qz,64.8128,5,5,F
AnPhA-S216-01,96690,5.1: Quiz,Qz,64.8128,10,10,F
AnPhA-S216-01,96690,5.4: Muscle Tissue Types Chart,Hw,64.8128,10,NA,F
AnPhA-S216-01,96690,5.2 - 5.4: Quiz,Qz,64.8128,10,10,F
